gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000244586.1,16.90704303868683,3.2752281033109583,0.8243558388623763,3.9730756414982435,7.095050551020835e-05,0.0006920098940855207
ENSG00000244682.7,96.27835563661958,2.923483699617399,0.8277754303349038,3.5317352901312953,0.0004128423993419869,0.002731696318122108
ENSG00000244716.3,65.34548521040314,3.1328371529083103,0.4747997991860888,6.5982276283155175,4.161020658935833e-11,2.8520461447774694e-09
ENSG00000244722.1,7.807259799140244,3.68948729720765,0.8688127991060574,4.246584881120367,2.1705357340674882e-05,0.0002651597327373058
ENSG00000244733.5,45.12567334779671,-1.2435872428316102,0.3460032674968276,-3.5941488409296953,0.00032545375899942,0.0022577254458324434
ENSG00000245017.2,20.591017713019525,1.9759201698884856,0.6237419449277005,3.167848797017362,0.001535713688605514,0.007517266878060463
ENSG00000245025.3,163.27158338804625,2.8029251401600956,0.6564297910747322,4.269954195057233,1.9551311610851963e-05,0.00024382114854699967
ENSG00000245067.7,52.852070925129,1.5873814004836486,0.5096983102703758,3.114354841870287,0.0018434764000874453,0.008658713825484833
ENSG00000245205.3,62.251199233839216,3.8862291768721535,0.5044927789607383,7.703240440582394,1.326584112471057e-14,1.6935638027314153e-12
ENSG00000245571.7,118.3835814555851,1.3597728447444433,0.34643664789826223,3.9250259838092143,8.672037675574255e-05,0.0008045426976861861
ENSG00000245614.4,29.475214060829128,1.4076264536865535,0.39258283561586255,3.585552719028956,0.00033636504180099884,0.0023220566711925953
ENSG00000245651.3,13.32786234006848,2.0309871328849747,0.6189032034089591,3.2815909203542093,0.001032232399672252,0.00554473222893269
ENSG00000245694.10,317.50098720233166,3.903971105547479,0.711343364569454,5.488166896601879,4.061262550882951e-08,1.3803930802352003e-06
ENSG00000245812.3,14.139961893026214,2.1644904868908896,0.5463570722483803,3.96167743923133,7.442504190113391e-05,0.0007161082749314332
ENSG00000245857.3,6.200643767875681,2.812113018565563,0.9049332453583918,3.1075364210449,0.0018865373809262697,0.008820978550600751
ENSG00000245904.4,41.50423248082541,1.8743887587221775,0.4360954607693513,4.2981157277248805,1.7225622372999232e-05,0.00022085035214730145
ENSG00000246090.7,48.36470938845897,1.819021581987495,0.5043530745930608,3.6066431902991365,0.0003101837227324495,0.0021775915921928572
ENSG00000246223.9,118.31246904781256,2.6837471582705876,0.3509156273516563,7.647841672155501,2.043806372939941e-14,2.5184209781170595e-12
ENSG00000246363.3,96.66683827860592,-2.196054380468852,0.6833291233369347,-3.2137579176265043,0.0013101007747040548,0.00663686527293149
ENSG00000246451.2,162.32138936946666,-1.0891493317479515,0.26737112780349975,-4.0735487810351945,4.630214784670217e-05,0.0004910397466718963
ENSG00000246596.7,32.06664123301308,-2.744206739094855,0.8828049272195652,-3.1085086347873707,0.00188034151272133,0.008796588976758331
ENSG00000246985.8,188.5356104021896,1.721706840231287,0.5349762594191322,3.2182864377957365,0.001289589641980162,0.00656294656830146
ENSG00000247134.7,104.3533043012069,2.3280098941764935,0.4934268393922905,4.718044719747499,2.381221584910926e-06,4.3783594425082335e-05
ENSG00000247151.7,6.948090020832538,2.429307136986473,0.6831413356364838,3.5560827756427353,0.0003764255202377548,0.0025432089888749437
ENSG00000247317.3,151.68626307339395,-2.3609774834108186,0.7090375577715335,-3.329834163977494,0.0008689772269311158,0.004840289404847697
ENSG00000247556.6,10750.6810805662,-1.6261932320122854,0.409925785820269,-3.967043031358086,7.276985773694299e-05,0.000705616147537809
ENSG00000247627.2,3579.579159429434,-2.6102178037398986,0.832621586363756,-3.1349389044059035,0.0017188990632595173,0.008197943354642637
ENSG00000247763.2,16.808669658999804,2.6148990345106533,0.5328771209811294,4.9071332424558225,9.24172520285506e-07,1.963430871477924e-05
ENSG00000247774.7,184.83216285033762,1.466307918556787,0.3908964090858266,3.751141950845702,0.00017603099850337686,0.0014108143429590783
ENSG00000247775.2,4.1341112409758525,-3.2717783250693033,1.0202953626925386,-3.2066972415077406,0.0013426822379316724,0.006766666313033762
ENSG00000248027.1,17.863071585453724,1.830196278732555,0.5684902727350792,3.219397703899571,0.0012846018552573192,0.006538798219022375
ENSG00000248161.5,55.67419417607848,1.171866937967484,0.3465929784471975,3.381104092811317,0.0007219518771474925,0.004185215039654605
ENSG00000248180.1,35.01939664566359,3.4450402238426547,0.43149151615186376,7.984027715228983,1.4163420011030162e-15,2.1677275274836334e-13
ENSG00000248184.1,187.92390309359732,3.706812623187749,0.8062829189247597,4.597409341290609,4.277766644617143e-06,7.082372471177134e-05
ENSG00000248208.1,21.827020718285226,2.740707269626978,0.8175425229048251,3.3523727425075354,0.0008012206641982001,0.004545044349676638
